time,close,high,low,spread
2025-03-04 09:56:00,1.04958,1.04971,1.04943,17
2025-03-04 09:57:00,1.04903,1.0496,1.04903,16
2025-03-04 09:58:00,1.04914,1.04921,1.04895,16
2025-03-04 09:59:00,1.04921,1.04923,1.04908,16
2025-03-04 10:00:00,1.04896,1.04949,1.04894,16
2025-03-04 10:01:00,1.04884,1.04904,1.04881,17
2025-03-04 10:02:00,1.04883,1.04887,1.04853,16
2025-03-04 10:03:00,1.04911,1.04915,1.04885,16
2025-03-04 10:04:00,1.04884,1.04911,1.04873,17
2025-03-04 10:05:00,1.04902,1.04904,1.04878,18
2025-03-04 10:06:00,1.04894,1.04902,1.04869,17
2025-03-04 10:07:00,1.0492,1.04946,1.04895,16
2025-03-04 10:08:00,1.0492,1.04936,1.04911,17
2025-03-04 10:09:00,1.049,1.04925,1.04896,17
2025-03-04 10:10:00,1.04923,1.04928,1.04889,16
2025-03-04 10:11:00,1.04942,1.04947,1.04908,16
2025-03-04 10:12:00,1.04949,1.04961,1.04939,16
2025-03-04 10:13:00,1.0493999999999999,1.04951,1.04932,16
2025-03-04 10:14:00,1.04925,1.04941,1.04919,18
2025-03-04 10:15:00,1.04924,1.0493,1.04894,17
2025-03-04 10:16:00,1.04933,1.04941,1.04914,17
2025-03-04 10:17:00,1.04927,1.04942,1.04917,16
2025-03-04 10:18:00,1.04942,1.04954,1.04923,17
2025-03-04 10:19:00,1.04974,1.04976,1.04942,17
2025-03-04 10:20:00,1.0497,1.04983,1.04966,17
2025-03-04 10:21:00,1.0497,1.04984,1.04959,16
2025-03-04 10:22:00,1.04978,1.04979,1.04966,16
2025-03-04 10:23:00,1.05016,1.05023,1.04979,16
2025-03-04 10:24:00,1.05071,1.05077,1.05005,16
2025-03-04 10:25:00,1.05087,1.05089,1.05056,16
2025-03-04 10:26:00,1.05107,1.05114,1.05081,16
2025-03-04 10:27:00,1.05122,1.05126,1.05108,16
2025-03-04 10:28:00,1.05137,1.05148,1.05115,16
2025-03-04 10:29:00,1.05162,1.05162,1.05132,17
2025-03-04 10:30:00,1.05171,1.05172,1.05151,16
2025-03-04 10:31:00,1.05196,1.052,1.05165,16
2025-03-04 10:32:00,1.05159,1.05202,1.05156,16
2025-03-04 10:33:00,1.05116,1.05159,1.05103,16
2025-03-04 10:34:00,1.05136,1.05152,1.05107,16
2025-03-04 10:35:00,1.0514000000000001,1.05142,1.05112,16
2025-03-04 10:36:00,1.05131,1.0515,1.05128,17
2025-03-04 10:37:00,1.05135,1.05147,1.05128,16
2025-03-04 10:38:00,1.05145,1.05155,1.05133,16
2025-03-04 10:39:00,1.05176,1.0518,1.05145,16
2025-03-04 10:40:00,1.0516,1.05179,1.05154,16
2025-03-04 10:41:00,1.05164,1.05176,1.05159,17
2025-03-04 10:42:00,1.05185,1.0519,1.05158,17
2025-03-04 10:43:00,1.05194,1.05198,1.05177,16
2025-03-04 10:44:00,1.0519,1.0520100000000001,1.05182,16
2025-03-04 10:45:00,1.052,1.0520100000000001,1.05188,16
2025-03-04 10:46:00,1.05214,1.05221,1.0520100000000001,16
2025-03-04 10:47:00,1.05219,1.0522,1.05198,16
2025-03-04 10:48:00,1.05213,1.05231,1.0520100000000001,16
2025-03-04 10:49:00,1.0520100000000001,1.05222,1.05198,16
2025-03-04 10:50:00,1.05211,1.05212,1.05193,16
2025-03-04 10:51:00,1.05185,1.0521,1.05176,16
2025-03-04 10:52:00,1.0520100000000001,1.05204,1.05185,16
2025-03-04 10:53:00,1.0519,1.05204,1.0519,16
2025-03-04 10:54:00,1.05191,1.05205,1.05178,16
2025-03-04 10:55:00,1.05195,1.05211,1.05189,16
2025-03-04 10:56:00,1.05189,1.05195,1.05175,16
2025-03-04 10:57:00,1.0519,1.05205,1.05185,17
2025-03-04 10:58:00,1.05196,1.05196,1.05183,17
2025-03-04 10:59:00,1.05178,1.05196,1.05176,18
2025-03-04 11:00:00,1.05174,1.05182,1.05164,17
2025-03-04 11:01:00,1.05162,1.05175,1.05161,16
2025-03-04 11:02:00,1.05159,1.05168,1.05144,16
2025-03-04 11:03:00,1.05164,1.05171,1.05159,16
2025-03-04 11:04:00,1.05194,1.05205,1.05162,16
2025-03-04 11:05:00,1.05202,1.05206,1.05178,16
2025-03-04 11:06:00,1.05204,1.05214,1.0520100000000001,17
2025-03-04 11:07:00,1.05175,1.05206,1.05168,17
2025-03-04 11:08:00,1.05215,1.05218,1.05171,18
2025-03-04 11:09:00,1.0520100000000001,1.05216,1.0519,16
2025-03-04 11:10:00,1.05173,1.052,1.05173,16
2025-03-04 11:11:00,1.0517,1.05187,1.0517,16
2025-03-04 11:12:00,1.05167,1.05171,1.05157,17
2025-03-04 11:13:00,1.05151,1.05168,1.05149,16
2025-03-04 11:14:00,1.05144,1.05155,1.05141,16
2025-03-04 11:15:00,1.05125,1.05144,1.05124,16
2025-03-04 11:16:00,1.05129,1.05153,1.05124,17
2025-03-04 11:17:00,1.05128,1.05134,1.05114,16
2025-03-04 11:18:00,1.05117,1.05135,1.05115,16
2025-03-04 11:19:00,1.05118,1.05129,1.05113,16
2025-03-04 11:20:00,1.05108,1.05121,1.05098,16
2025-03-04 11:21:00,1.05106,1.05107,1.05098,16
2025-03-04 11:22:00,1.05099,1.05115,1.05096,16
2025-03-04 11:23:00,1.05111,1.05112,1.05089,16
2025-03-04 11:24:00,1.05104,1.05113,1.05104,16
2025-03-04 11:25:00,1.05095,1.05103,1.05089,16
2025-03-04 11:26:00,1.05095,1.05097,1.05086,16
2025-03-04 11:27:00,1.05113,1.0512,1.05093,16
2025-03-04 11:28:00,1.05149,1.0515,1.05112,17
2025-03-04 11:29:00,1.05164,1.05172,1.05147,16
2025-03-04 11:30:00,1.05181,1.05181,1.05159,19
2025-03-04 11:31:00,1.05188,1.0519,1.0518,18
2025-03-04 11:32:00,1.05214,1.05215,1.05189,16
2025-03-04 11:33:00,1.05215,1.05218,1.05206,16
2025-03-04 11:34:00,1.05215,1.0522,1.052,16
2025-03-04 11:35:00,1.0521,1.0522,1.05209,18
2025-03-04 11:36:00,1.05229,1.0523,1.05202,16
2025-03-04 11:37:00,1.05209,1.05237,1.05209,16
2025-03-04 11:38:00,1.05194,1.0521,1.05192,17
2025-03-04 11:39:00,1.0518399999999999,1.05198,1.0518399999999999,16
2025-03-04 11:40:00,1.05148,1.05185,1.05148,16
2025-03-04 11:41:00,1.05164,1.05174,1.05148,16
2025-03-04 11:42:00,1.05174,1.0518,1.05154,16
2025-03-04 11:43:00,1.05182,1.05213,1.05173,16
2025-03-04 11:44:00,1.05208,1.05211,1.05181,16
2025-03-04 11:45:00,1.0522,1.05225,1.05205,16
2025-03-04 11:46:00,1.05237,1.05238,1.05218,16
2025-03-04 11:47:00,1.0524,1.05252,1.05235,16
2025-03-04 11:48:00,1.0525,1.05264,1.05236,16
2025-03-04 11:49:00,1.05202,1.05251,1.0520100000000001,16
2025-03-04 11:50:00,1.0516,1.05203,1.05148,16
2025-03-04 11:51:00,1.05139,1.0516,1.05138,16
2025-03-04 11:52:00,1.05143,1.05153,1.05134,17
2025-03-04 11:53:00,1.05145,1.05148,1.0513,16
2025-03-04 11:54:00,1.05137,1.05154,1.05134,17
2025-03-04 11:55:00,1.05158,1.05161,1.0513,17
2025-03-04 11:56:00,1.05176,1.05181,1.05158,16
2025-03-04 11:57:00,1.05132,1.05175,1.05131,16
2025-03-04 11:58:00,1.05121,1.05139,1.05121,17
2025-03-04 11:59:00,1.05108,1.0512299999999999,1.05104,17
2025-03-04 12:00:00,1.0508,1.05119,1.05074,16
2025-03-04 12:01:00,1.05108,1.05109,1.05078,16
2025-03-04 12:02:00,1.05103,1.05116,1.05098,16
2025-03-04 12:03:00,1.05083,1.05105,1.05078,17
2025-03-04 12:04:00,1.05058,1.05089,1.05043,16
2025-03-04 12:05:00,1.05053,1.05059,1.05041,16
2025-03-04 12:06:00,1.05058,1.05069,1.05048,16
2025-03-04 12:07:00,1.05075,1.05075,1.0505,17
2025-03-04 12:08:00,1.05093,1.05096,1.05072,16
2025-03-04 12:09:00,1.05078,1.05093,1.05068,16
2025-03-04 12:10:00,1.05095,1.05099,1.05073,16
2025-03-04 12:11:00,1.05109,1.05109,1.05064,16
2025-03-04 12:12:00,1.05096,1.05113,1.05075,16
2025-03-04 12:13:00,1.05088,1.05116,1.05088,18
2025-03-04 12:14:00,1.05117,1.05117,1.0507900000000001,17
2025-03-04 12:15:00,1.05122,1.0512299999999999,1.05106,17
2025-03-04 12:16:00,1.05107,1.05127,1.05103,16
2025-03-04 12:17:00,1.05089,1.05108,1.05086,17
2025-03-04 12:18:00,1.05089,1.05097,1.05078,18
2025-03-04 12:19:00,1.0511,1.0512,1.05088,18
2025-03-04 12:20:00,1.05066,1.05111,1.05064,16
2025-03-04 12:21:00,1.05064,1.05077,1.05064,17
2025-03-04 12:22:00,1.05068,1.05069,1.0505,16
2025-03-04 12:23:00,1.05061,1.05074,1.05061,17
2025-03-04 12:24:00,1.05049,1.05059,1.05041,16
2025-03-04 12:25:00,1.0501800000000001,1.05053,1.0501800000000001,16
2025-03-04 12:26:00,1.05029,1.0506,1.05017,17
2025-03-04 12:27:00,1.05025,1.05034,1.05016,17
2025-03-04 12:28:00,1.05051,1.05053,1.05025,16
2025-03-04 12:29:00,1.05043,1.0506,1.05038,18
2025-03-04 12:30:00,1.05063,1.05064,1.05033,16
2025-03-04 12:31:00,1.05071,1.05078,1.05043,16
2025-03-04 12:32:00,1.0506,1.05073,1.05058,16
2025-03-04 12:33:00,1.05074,1.05076,1.05058,16
2025-03-04 12:34:00,1.05074,1.05083,1.0506199999999999,18
2025-03-04 12:35:00,1.05084,1.05084,1.05069,17
2025-03-04 12:36:00,1.05088,1.05096,1.0507900000000001,17
2025-03-04 12:37:00,1.05089,1.05092,1.05078,16
2025-03-04 12:38:00,1.05096,1.05096,1.0507900000000001,17
2025-03-04 12:39:00,1.05121,1.05129,1.0509,16
2025-03-04 12:40:00,1.05147,1.05149,1.0512,17
2025-03-04 12:41:00,1.0515,1.05155,1.0514000000000001,16
2025-03-04 12:42:00,1.05156,1.05158,1.05148,16
2025-03-04 12:43:00,1.05127,1.05158,1.05125,16
2025-03-04 12:44:00,1.0514000000000001,1.05157,1.05128,18
2025-03-04 12:45:00,1.05161,1.05162,1.0514000000000001,16
2025-03-04 12:46:00,1.05159,1.05172,1.05159,17
2025-03-04 12:47:00,1.05181,1.05186,1.05154,16
2025-03-04 12:48:00,1.0515,1.05181,1.0515,18
2025-03-04 12:49:00,1.0515,1.05163,1.05149,16
2025-03-04 12:50:00,1.05145,1.05153,1.05134,16
2025-03-04 12:51:00,1.05146,1.05155,1.05133,16
2025-03-04 12:52:00,1.0512,1.05148,1.05118,17
2025-03-04 12:53:00,1.05119,1.05122,1.05114,16
2025-03-04 12:54:00,1.0512299999999999,1.05125,1.05109,18
2025-03-04 12:55:00,1.0512299999999999,1.05131,1.05119,18
2025-03-04 12:56:00,1.05119,1.05125,1.05118,18
2025-03-04 12:57:00,1.05113,1.05119,1.05107,16
2025-03-04 12:58:00,1.0511,1.05119,1.051,16
2025-03-04 12:59:00,1.05104,1.05117,1.05098,17
2025-03-04 13:00:00,1.0509,1.05106,1.05088,18
2025-03-04 13:01:00,1.0511,1.05113,1.05092,18
2025-03-04 13:02:00,1.05103,1.05112,1.05091,16
2025-03-04 13:03:00,1.05112,1.05112,1.05104,17
2025-03-04 13:04:00,1.05125,1.05125,1.051,16
2025-03-04 13:05:00,1.05124,1.05144,1.0512299999999999,16
2025-03-04 13:06:00,1.05139,1.0514000000000001,1.0512299999999999,17
2025-03-04 13:07:00,1.05134,1.05147,1.05132,17
2025-03-04 13:08:00,1.05154,1.05157,1.05134,18
2025-03-04 13:09:00,1.05164,1.05168,1.05152,17
2025-03-04 13:10:00,1.05149,1.05175,1.05147,16
2025-03-04 13:11:00,1.05154,1.05164,1.05146,18
2025-03-04 13:12:00,1.0517,1.05171,1.05151,17
2025-03-04 13:13:00,1.05186,1.05189,1.05166,17
2025-03-04 13:14:00,1.05165,1.05186,1.05163,17
2025-03-04 13:15:00,1.05132,1.05165,1.05132,16
2025-03-04 13:16:00,1.05138,1.0515,1.05125,16
2025-03-04 13:17:00,1.0514000000000001,1.05141,1.0513,17
2025-03-04 13:18:00,1.05124,1.05148,1.05124,18
2025-03-04 13:19:00,1.0511,1.05126,1.05109,17
2025-03-04 13:20:00,1.05109,1.0511,1.05093,17
2025-03-04 13:21:00,1.05104,1.05113,1.05099,18
2025-03-04 13:22:00,1.05136,1.05136,1.05105,16
2025-03-04 13:23:00,1.05136,1.05141,1.05135,16
2025-03-04 13:24:00,1.05161,1.05164,1.0513,16
2025-03-04 13:25:00,1.05158,1.05164,1.05147,16
2025-03-04 13:26:00,1.0517,1.0517,1.05155,16
2025-03-04 13:27:00,1.05175,1.05176,1.05166,17
2025-03-04 13:28:00,1.0517,1.05198,1.0517,16
2025-03-04 13:29:00,1.05169,1.05174,1.05161,16
2025-03-04 13:30:00,1.05165,1.05172,1.05159,18
2025-03-04 13:31:00,1.05173,1.05174,1.05159,19
2025-03-04 13:32:00,1.05175,1.05186,1.05165,16
2025-03-04 13:33:00,1.05188,1.05199,1.05174,16
2025-03-04 13:34:00,1.0521,1.0521,1.05189,18
2025-03-04 13:35:00,1.05222,1.05229,1.0521,17
2025-03-04 13:36:00,1.05227,1.05233,1.05216,16
2025-03-04 13:37:00,1.05226,1.05237,1.05226,18
2025-03-04 13:38:00,1.05189,1.05226,1.05188,17
2025-03-04 13:39:00,1.05196,1.0520100000000001,1.05188,18
2025-03-04 13:40:00,1.052,1.05206,1.05185,17
2025-03-04 13:41:00,1.05215,1.05218,1.05194,16
2025-03-04 13:42:00,1.05216,1.05222,1.0521,16
2025-03-04 13:43:00,1.05233,1.05233,1.05214,16
2025-03-04 13:44:00,1.05232,1.05238,1.05226,17
2025-03-04 13:45:00,1.0523,1.05237,1.05227,17
2025-03-04 13:46:00,1.05251,1.05254,1.05225,16
2025-03-04 13:47:00,1.05265,1.05267,1.05248,17
2025-03-04 13:48:00,1.0525,1.05273,1.05244,18
2025-03-04 13:49:00,1.05254,1.05257,1.05247,17
2025-03-04 13:50:00,1.05273,1.05273,1.05249,16
2025-03-04 13:51:00,1.05402,1.05418,1.05273,16
2025-03-04 13:52:00,1.05381,1.05428,1.05372,16
2025-03-04 13:53:00,1.05379,1.05401,1.05371,16
2025-03-04 13:54:00,1.05386,1.05409,1.05375,17
2025-03-04 13:55:00,1.05414,1.0542,1.05362,16
2025-03-04 13:56:00,1.05403,1.05414,1.05379,16
2025-03-04 13:57:00,1.05415,1.0543,1.05399,16
2025-03-04 13:58:00,1.05431,1.05432,1.0541,18
2025-03-04 13:59:00,1.05434,1.05436,1.05423,18
2025-03-04 14:00:00,1.05444,1.05454,1.05429,17
2025-03-04 14:01:00,1.05424,1.05447,1.05407,17
2025-03-04 14:02:00,1.0545,1.05455,1.05421,16
2025-03-04 14:03:00,1.05391,1.05451,1.05388,17
2025-03-04 14:04:00,1.05374,1.05395,1.0537,16
2025-03-04 14:05:00,1.05385,1.05393,1.05372,18
2025-03-04 14:06:00,1.05362,1.05388,1.05357,16
2025-03-04 14:07:00,1.0537,1.05371,1.05352,16
2025-03-04 14:08:00,1.05434,1.05439,1.05369,17
2025-03-04 14:09:00,1.05398,1.05445,1.05397,17
2025-03-04 14:10:00,1.05439,1.0544,1.05385,16
2025-03-04 14:11:00,1.0545,1.05459,1.05434,17
2025-03-04 14:12:00,1.05423,1.05455,1.05423,16
2025-03-04 14:13:00,1.05435,1.05437,1.05396,16
2025-03-04 14:14:00,1.05439,1.05447,1.05423,16
2025-03-04 14:15:00,1.05449,1.0545,1.05428,16
2025-03-04 14:16:00,1.05432,1.05451,1.0541,16
2025-03-04 14:17:00,1.0544,1.05448,1.05423,16
2025-03-04 14:18:00,1.05424,1.05442,1.05412,16
2025-03-04 14:19:00,1.05454,1.05462,1.05424,17
2025-03-04 14:20:00,1.05459,1.05467,1.05442,17
2025-03-04 14:21:00,1.05454,1.05461,1.0545,16
2025-03-04 14:22:00,1.05444,1.05457,1.05431,17
2025-03-04 14:23:00,1.05469,1.0548,1.05444,16
2025-03-04 14:24:00,1.05464,1.05492,1.05458,17
2025-03-04 14:25:00,1.05464,1.05471,1.05458,16
2025-03-04 14:26:00,1.05491,1.05493,1.05459,16
2025-03-04 14:27:00,1.05469,1.05491,1.05467,17
2025-03-04 14:28:00,1.05474,1.05482,1.0546,17
2025-03-04 14:29:00,1.05485,1.05487,1.05459,16
2025-03-04 14:30:00,1.05519,1.05532,1.05482,16
2025-03-04 14:31:00,1.05516,1.05531,1.05512,16
2025-03-04 14:32:00,1.05493,1.05522,1.05493,16
2025-03-04 14:33:00,1.05459,1.05494,1.05458,16
2025-03-04 14:34:00,1.05471,1.05473,1.05457,16
2025-03-04 14:35:00,1.05457,1.05472,1.05452,16
2025-03-04 14:36:00,1.05441,1.05464,1.05436,16
2025-03-04 14:37:00,1.05469,1.05469,1.0544,16
2025-03-04 14:38:00,1.05451,1.05477,1.05451,16
2025-03-04 14:39:00,1.05439,1.05451,1.05434,17
2025-03-04 14:40:00,1.05424,1.05445,1.05413,16
2025-03-04 14:41:00,1.05444,1.05444,1.05413,17
2025-03-04 14:42:00,1.05459,1.05473,1.05435,16
2025-03-04 14:43:00,1.05454,1.05468,1.05438,16
2025-03-04 14:44:00,1.05485,1.05487,1.05453,16
2025-03-04 14:45:00,1.05498,1.05504,1.05481,16
2025-03-04 14:46:00,1.05521,1.05523,1.05491,16
2025-03-04 14:47:00,1.05516,1.05521,1.05501,16
2025-03-04 14:48:00,1.05492,1.05521,1.0549,18
2025-03-04 14:49:00,1.05464,1.05493,1.05453,17
2025-03-04 14:50:00,1.05478,1.05483,1.05461,16
2025-03-04 14:51:00,1.05516,1.05516,1.05477,16
2025-03-04 14:52:00,1.05502,1.05518,1.05489,16
2025-03-04 14:53:00,1.05524,1.05526,1.055,16
2025-03-04 14:54:00,1.05528,1.05558,1.05509,16
2025-03-04 14:55:00,1.05509,1.05526,1.05504,16
2025-03-04 14:56:00,1.05509,1.05515,1.05494,16
2025-03-04 14:57:00,1.05531,1.05539,1.05509,16
2025-03-04 14:58:00,1.05531,1.05538,1.05511,16
2025-03-04 14:59:00,1.05523,1.05533,1.05518,16
2025-03-04 15:00:00,1.05525,1.05528,1.05504,16
2025-03-04 15:01:00,1.05515,1.05533,1.05498,16
2025-03-04 15:02:00,1.05531,1.0554,1.0551,16
2025-03-04 15:03:00,1.05512,1.05533,1.05512,17
2025-03-04 15:04:00,1.05499,1.05516,1.05492,16
2025-03-04 15:05:00,1.05521,1.05524,1.05498,16
2025-03-04 15:06:00,1.05538,1.05547,1.05514,16
2025-03-04 15:07:00,1.05554,1.05569,1.05532,16
2025-03-04 15:08:00,1.05554,1.05565,1.05544,16
2025-03-04 15:09:00,1.05558,1.05567,1.05549,16
2025-03-04 15:10:00,1.05574,1.05579,1.05558,16
2025-03-04 15:11:00,1.05573,1.05588,1.05563,16
2025-03-04 15:12:00,1.05561,1.05573,1.05559,17
2025-03-04 15:13:00,1.05514,1.05561,1.05514,16
2025-03-04 15:14:00,1.05521,1.05527,1.0551,16
2025-03-04 15:15:00,1.05529,1.0553,1.05514,16
2025-03-04 15:16:00,1.05496,1.05531,1.05495,16
2025-03-04 15:17:00,1.05488,1.05505,1.05479,16
2025-03-04 15:18:00,1.05503,1.05515,1.05488,16
2025-03-04 15:19:00,1.05471,1.05504,1.05467,16
2025-03-04 15:20:00,1.05443,1.0547,1.05434,17
2025-03-04 15:21:00,1.05418,1.05444,1.05418,16
2025-03-04 15:22:00,1.05408,1.05418,1.05404,16
2025-03-04 15:23:00,1.05398,1.05427,1.05394,16
2025-03-04 15:24:00,1.05397,1.05408,1.05384,16
2025-03-04 15:25:00,1.05417,1.05423,1.05382,16
2025-03-04 15:26:00,1.05408,1.05419,1.05402,17
2025-03-04 15:27:00,1.05383,1.05417,1.05382,18
2025-03-04 15:28:00,1.0537,1.05388,1.05368,16
2025-03-04 15:29:00,1.05387,1.05388,1.05372,18
2025-03-04 15:30:00,1.05405,1.05408,1.05387,17
2025-03-04 15:31:00,1.05384,1.05408,1.05378,17
2025-03-04 15:32:00,1.05377,1.05392,1.05377,16
2025-03-04 15:33:00,1.05366,1.05377,1.05358,17
2025-03-04 15:34:00,1.05366,1.05371,1.05349,16
2025-03-04 15:35:00,1.05348,1.05368,1.05342,16
2025-03-04 15:36:00,1.05375,1.05375,1.05339,16
2025-03-04 15:37:00,1.05344,1.05397,1.05338,16
2025-03-04 15:38:00,1.0537,1.05371,1.05348,16
2025-03-04 15:39:00,1.05338,1.0537,1.05338,16
2025-03-04 15:40:00,1.05324,1.05344,1.05303,16
2025-03-04 15:41:00,1.05324,1.05344,1.0532,16
2025-03-04 15:42:00,1.05312,1.05336,1.053,16
2025-03-04 15:43:00,1.0531,1.05336,1.05308,16
2025-03-04 15:44:00,1.05365,1.05365,1.05308,16
2025-03-04 15:45:00,1.05368,1.05372,1.05341,16
2025-03-04 15:46:00,1.05356,1.05375,1.05348,16
2025-03-04 15:47:00,1.05364,1.05365,1.05353,16
2025-03-04 15:48:00,1.05381,1.05391,1.05354,16
2025-03-04 15:49:00,1.0538,1.05389,1.05365,16
2025-03-04 15:50:00,1.05369,1.05382,1.05369,16
2025-03-04 15:51:00,1.05355,1.0537,1.05355,17
2025-03-04 15:52:00,1.05383,1.05388,1.05353,16
2025-03-04 15:53:00,1.05389,1.0539,1.05358,16
2025-03-04 15:54:00,1.05371,1.05402,1.05366,16
2025-03-04 15:55:00,1.05387,1.05388,1.05358,16
2025-03-04 15:56:00,1.05384,1.05388,1.05363,16
2025-03-04 15:57:00,1.05407,1.05426,1.05383,17
2025-03-04 15:58:00,1.05393,1.05408,1.05388,16
2025-03-04 15:59:00,1.05381,1.05407,1.05374,16
2025-03-04 16:00:00,1.05386,1.0542,1.05365,16
2025-03-04 16:01:00,1.05405,1.05448,1.05387,16
2025-03-04 16:02:00,1.05428,1.05429,1.05387,16
2025-03-04 16:03:00,1.05404,1.05429,1.05404,16
2025-03-04 16:04:00,1.0543,1.0544,1.05404,16
2025-03-04 16:05:00,1.05433,1.05437,1.05408,16
2025-03-04 16:06:00,1.05461,1.05462,1.05434,17
2025-03-04 16:07:00,1.05451,1.05476,1.05445,16
2025-03-04 16:08:00,1.05429,1.05454,1.05429,17
2025-03-04 16:09:00,1.05458,1.05462,1.05425,16
2025-03-04 16:10:00,1.05418,1.05461,1.05418,16
2025-03-04 16:11:00,1.05398,1.0542,1.05398,16
2025-03-04 16:12:00,1.05373,1.05398,1.05371,17
2025-03-04 16:13:00,1.05377,1.0539,1.05369,16
2025-03-04 16:14:00,1.05361,1.05378,1.05356,16
2025-03-04 16:15:00,1.05323,1.05362,1.05319,16
2025-03-04 16:16:00,1.05319,1.05338,1.05316,16
2025-03-04 16:17:00,1.05314,1.0532,1.05296,16
2025-03-04 16:18:00,1.05308,1.05324,1.05303,16
2025-03-04 16:19:00,1.05294,1.05319,1.05294,16
2025-03-04 16:20:00,1.0527,1.05297,1.05251,16
2025-03-04 16:21:00,1.05259,1.05275,1.05243,16
2025-03-04 16:22:00,1.05257,1.05263,1.05248,16
2025-03-04 16:23:00,1.05268,1.05279,1.05253,16
2025-03-04 16:24:00,1.0526,1.05268,1.05249,16
2025-03-04 16:25:00,1.05243,1.05268,1.05243,17
2025-03-04 16:26:00,1.05277,1.05328,1.05218,16
2025-03-04 16:27:00,1.05249,1.05288,1.05233,16
2025-03-04 16:28:00,1.05254,1.0526,1.05244,16
2025-03-04 16:29:00,1.05273,1.05273,1.05246,16
2025-03-04 16:30:00,1.05281,1.05294,1.05267,17
2025-03-04 16:31:00,1.05278,1.05294,1.0527,16
2025-03-04 16:32:00,1.05311,1.05312,1.05278,16
2025-03-04 16:33:00,1.05256,1.05313,1.05251,16
2025-03-04 16:34:00,1.0524,1.05267,1.05237,18
2025-03-04 16:35:00,1.05269,1.0527,1.05233,17
2025-03-04 16:36:00,1.05269,1.05281,1.05254,17
2025-03-04 16:37:00,1.0524,1.05268,1.05235,16
2025-03-04 16:38:00,1.05247,1.0525,1.05228,18
2025-03-04 16:39:00,1.05215,1.05247,1.0521,16
2025-03-04 16:40:00,1.05269,1.05274,1.05212,16
2025-03-04 16:41:00,1.05243,1.05271,1.05238,16
2025-03-04 16:42:00,1.05223,1.05248,1.05223,16
2025-03-04 16:43:00,1.05233,1.05242,1.05217,16
2025-03-04 16:44:00,1.0526,1.0527,1.05228,16
2025-03-04 16:45:00,1.0525,1.05269,1.0525,16
2025-03-04 16:46:00,1.0524,1.05255,1.05238,16
2025-03-04 16:47:00,1.05264,1.0528,1.05235,16
2025-03-04 16:48:00,1.05228,1.05272,1.05228,18
2025-03-04 16:49:00,1.0522,1.05235,1.05218,17
2025-03-04 16:50:00,1.05219,1.05238,1.05218,16
2025-03-04 16:51:00,1.0525,1.05251,1.05209,16
2025-03-04 16:52:00,1.05268,1.05269,1.05247,16
2025-03-04 16:53:00,1.05247,1.0527,1.05244,16
2025-03-04 16:54:00,1.05234,1.05248,1.05223,17
2025-03-04 16:55:00,1.05218,1.05239,1.05209,17
2025-03-04 16:56:00,1.05231,1.05255,1.05213,16
2025-03-04 16:57:00,1.0524,1.05257,1.05218,16
2025-03-04 16:58:00,1.05228,1.05243,1.05216,17
2025-03-04 16:59:00,1.05206,1.05225,1.05198,16
2025-03-04 17:00:00,1.05148,1.05209,1.05146,16
2025-03-04 17:01:00,1.05193,1.05194,1.05144,16
2025-03-04 17:02:00,1.05169,1.05199,1.05158,16
2025-03-04 17:03:00,1.05166,1.05173,1.05153,16
2025-03-04 17:04:00,1.05196,1.05199,1.05155,17
2025-03-04 17:05:00,1.05207,1.05209,1.0518399999999999,16
2025-03-04 17:06:00,1.05205,1.05224,1.05199,16
2025-03-04 17:07:00,1.05199,1.05211,1.05194,17
2025-03-04 17:08:00,1.05223,1.05225,1.05199,16
2025-03-04 17:09:00,1.05227,1.05229,1.05213,16
2025-03-04 17:10:00,1.0524499999999999,1.05248,1.05223,16
2025-03-04 17:11:00,1.05254,1.05254,1.05238,16
2025-03-04 17:12:00,1.05243,1.05255,1.05214,16
2025-03-04 17:13:00,1.05213,1.05242,1.05212,16
2025-03-04 17:14:00,1.05183,1.05217,1.05178,16
2025-03-04 17:15:00,1.05157,1.05196,1.0515,16
2025-03-04 17:16:00,1.05132,1.05169,1.05132,17
2025-03-04 17:17:00,1.05108,1.05139,1.05103,16
2025-03-04 17:18:00,1.05071,1.05111,1.05071,16
2025-03-04 17:19:00,1.05049,1.05072,1.05035,16
2025-03-04 17:20:00,1.04978,1.05051,1.04953,16
2025-03-04 17:21:00,1.0500099999999999,1.05005,1.04969,16
2025-03-04 17:22:00,1.05,1.05026,1.0499,16
2025-03-04 17:23:00,1.05047,1.05055,1.04999,16
2025-03-04 17:24:00,1.0508,1.05084,1.05046,16
2025-03-04 17:25:00,1.0507900000000001,1.05098,1.05074,17
2025-03-04 17:26:00,1.05057,1.0507900000000001,1.05033,16
2025-03-04 17:27:00,1.05096,1.05118,1.05056,16
2025-03-04 17:28:00,1.05114,1.05122,1.05098,17
2025-03-04 17:29:00,1.0514000000000001,1.05141,1.05114,16
2025-03-04 17:30:00,1.05135,1.05143,1.05119,16
2025-03-04 17:31:00,1.05109,1.0514000000000001,1.05104,16
2025-03-04 17:32:00,1.05119,1.05121,1.05089,16
2025-03-04 17:33:00,1.05121,1.05132,1.05104,16
2025-03-04 17:34:00,1.05143,1.05144,1.05118,16
2025-03-04 17:35:00,1.05121,1.05144,1.0511,16
2025-03-04 17:36:00,1.05112,1.05129,1.05104,17
