time,close,high,low,spread
2025-03-01 06:15:00,85777.15,85859.62,85777.15,6000
2025-03-01 06:16:00,85789.68,85804.82,85776.26,6000
2025-03-01 06:17:00,85797.09,85820.57,85784.53,6000
2025-03-01 06:18:00,85793.89,85797.09,85781.96,6000
2025-03-01 06:19:00,85854.59,85854.59,85765.16,6000
2025-03-01 06:20:00,85952.02,85952.02,85829.49,6000
2025-03-01 06:21:00,85944.29,85955.0,85901.51,6000
2025-03-01 06:22:00,85925.47,85943.99,85892.72,6000
2025-03-01 06:23:00,85889.14,85947.62,85889.14,6000
2025-03-01 06:24:00,85874.38,85923.35,85874.38,6000
2025-03-01 06:25:00,85840.88,85872.1,85823.92,6000
2025-03-01 06:26:00,85874.37,85874.37,85809.98,6000
2025-03-01 06:27:00,85925.94,85936.91,85874.38,6000
2025-03-01 06:28:00,85918.19,85933.66,85905.61,6000
2025-03-01 06:29:00,85939.57,85957.97,85876.96,6000
2025-03-01 06:30:00,85954.0,85964.62,85907.36,6000
2025-03-01 06:31:00,85936.54,85954.0,85923.66,6000
2025-03-01 06:32:00,85950.53,86210.0,85937.39,6000
2025-03-01 06:33:00,85893.18,85949.44,85887.27,6000
2025-03-01 06:34:00,85950.94,85950.94,85877.22,6000
2025-03-01 06:35:00,86035.0,86080.78,85931.39,6000
2025-03-01 06:36:00,86107.3,86138.72,85998.9,6000
2025-03-01 06:37:00,86308.03,86341.24,86104.34,6000
2025-03-01 06:38:00,86438.32,86451.63,86291.92,6000
2025-03-01 06:39:00,86425.35,86446.1,86381.27,6000
2025-03-01 06:40:00,86414.67,86442.57,86402.02,6000
2025-03-01 06:41:00,86487.33,86489.99,86412.09,6000
2025-03-01 06:42:00,86487.92,86487.92,86451.1,6000
2025-03-01 06:43:00,86543.21,86554.19,86487.93,6000
2025-03-01 06:44:00,86541.84,86554.82,86521.9,6000
2025-03-01 06:45:00,86530.83,86549.96,86530.5,6000
2025-03-01 06:46:00,86372.02,86531.44,86372.02,6000
2025-03-01 06:47:00,86261.79,86370.9,86243.35,6000
2025-03-01 06:48:00,86312.62,86338.88,86266.78,6000
2025-03-01 06:49:00,86207.45,86313.59,86185.86,6000
2025-03-01 06:50:00,86231.04,86274.74,86166.08,6000
2025-03-01 06:51:00,86061.64,86241.09,86061.64,6000
2025-03-01 06:52:00,86106.61,86109.19,86027.08,6000
2025-03-01 06:53:00,86093.69,86112.07,86067.87,6000
2025-03-01 06:54:00,86166.63,86187.05,86093.69,6000
2025-03-01 06:55:00,86152.11,86261.79,86152.11,6000
2025-03-01 06:56:00,86184.16,86202.27,86155.09,6000
2025-03-01 06:57:00,86233.32,86257.4,86158.44,6000
2025-03-01 06:58:00,86246.57,86262.09,86224.8,6000
2025-03-01 06:59:00,86194.82,86262.34,86194.82,6000
2025-03-01 07:00:00,86168.95,86215.21,86168.95,6000
2025-03-01 07:01:00,86162.97,86180.85,86152.04,6000
2025-03-01 07:02:00,86111.77,86173.82,86073.09,6000
2025-03-01 07:03:00,86111.76,86135.03,86076.93,6000
2025-03-01 07:04:00,86091.41,86114.36,86091.41,6000
2025-03-01 07:05:00,86075.61,86096.27,86070.45,6000
2025-03-01 07:06:00,86115.33,86127.58,86054.63,6000
2025-03-01 07:07:00,86090.0,86119.53,86090.0,6000
2025-03-01 07:08:00,86215.2,86215.21,86092.16,6000
2025-03-01 07:09:00,86202.28,86264.38,86202.28,6000
2025-03-01 07:10:00,86119.52,86194.8,86109.2,6000
2025-03-01 07:11:00,86078.5,86132.74,86062.7,6000
2025-03-01 07:12:00,86082.38,86091.1,86023.01,6000
2025-03-01 07:13:00,85998.15,86078.5,85979.16,6000
2025-03-01 07:14:00,85910.44,85995.86,85910.44,6000
2025-03-01 07:15:00,85904.82,85935.97,85904.82,6000
2025-03-01 07:16:00,85953.7,85987.49,85886.77,6000
2025-03-01 07:17:00,85933.63,85959.73,85929.89,6000
2025-03-01 07:18:00,85956.86,85959.44,85933.64,6000
2025-03-01 07:19:00,85887.23,85956.01,85869.2,6000
2025-03-01 07:20:00,85886.96,85895.56,85872.07,6000
2025-03-01 07:21:00,85791.92,85887.23,85777.48,6000
2025-03-01 07:22:00,85786.22,85796.67,85769.82,6000
2025-03-01 07:23:00,85745.58,85785.89,85738.57,6000
2025-03-01 07:24:00,85787.45,85787.45,85684.15,6000
2025-03-01 07:25:00,85817.67,85858.88,85788.72,6000
2025-03-01 07:26:00,85851.15,85851.15,85812.52,6000
2025-03-01 07:27:00,85797.08,85874.34,85797.08,6000
2025-03-01 07:28:00,85787.06,85801.67,85775.1,6000
2025-03-01 07:29:00,85806.09,85810.72,85787.76,6000
2025-03-01 07:30:00,85753.61,85801.0,85751.28,6000
2025-03-01 07:31:00,85757.06,85762.74,85749.35,6000
2025-03-01 07:32:00,85726.7,85764.49,85709.57,6000
2025-03-01 07:33:00,85715.01,85755.87,85715.01,6000
2025-03-01 07:34:00,85715.01,85721.22,85715.01,6000
2025-03-01 07:35:00,85712.44,85722.42,85705.09,6000
2025-03-01 07:36:00,85740.43,85740.43,85705.9,6000
2025-03-01 07:37:00,85828.88,85829.06,85740.43,6000
2025-03-01 07:38:00,85848.57,85864.03,85830.02,6000
2025-03-01 07:39:00,85882.38,85889.81,85855.43,6000
2025-03-01 07:40:00,85743.74,85878.66,85743.31,6000
2025-03-01 07:41:00,85743.02,85776.31,85734.19,6000
2025-03-01 07:42:00,85724.57,85740.43,85720.29,6000
2025-03-01 07:43:00,85741.36,85745.58,85708.19,6000
2025-03-01 07:44:00,85728.38,85745.23,85725.0,6000
2025-03-01 07:45:00,85725.0,85728.38,85711.86,6000
2025-03-01 07:46:00,85702.15,85725.0,85702.15,6000
2025-03-01 07:47:00,85664.76,85703.6,85664.76,6000
2025-03-01 07:48:00,85635.22,85664.76,85628.34,6000
2025-03-01 07:49:00,85660.7,85668.42,85635.01,6000
2025-03-01 07:50:00,85680.31,85691.55,85660.71,6000
2025-03-01 07:51:00,85707.29,85731.89,85666.15,6000
2025-03-01 07:52:00,85688.99,85707.29,85672.28,6000
2025-03-01 07:53:00,85712.14,85712.14,85688.99,6000
2025-03-01 07:54:00,85697.0,85712.14,85697.0,6000
2025-03-01 07:55:00,85673.57,85697.0,85665.86,6000
2025-03-01 07:56:00,85623.3,85672.43,85623.3,6000
2025-03-01 07:57:00,85627.58,85627.58,85622.45,6000
2025-03-01 07:58:00,85611.02,85645.28,85611.02,6000
2025-03-01 07:59:00,85578.29,85610.0,85556.56,6000
2025-03-01 08:00:00,85516.49,85600.49,85516.49,6000
2025-03-01 08:01:00,85487.24,85547.67,85487.24,6000
2025-03-01 08:02:00,85524.04,85537.39,85483.81,6000
2025-03-01 08:03:00,85479.11,85539.59,85479.11,6000
2025-03-01 08:04:00,85516.86,85516.86,85490.49,6000
2025-03-01 08:05:00,85560.5,85560.5,85520.28,6000
2025-03-01 08:06:00,85578.49,85599.03,85551.11,6000
2025-03-01 08:07:00,85619.88,85645.37,85578.49,6000
2025-03-01 08:08:00,85557.42,85619.88,85557.42,6000
2025-03-01 08:09:00,85516.4,85571.06,85500.9,6000
2025-03-01 08:10:00,85503.35,85519.72,85486.08,6000
2025-03-01 08:11:00,85438.2,85506.39,85437.97,6000
2025-03-01 08:12:00,85418.81,85473.25,85418.81,6000
2025-03-01 08:13:00,85424.82,85429.94,85418.81,6000
2025-03-01 08:14:00,85438.33,85438.33,85391.99,6000
2025-03-01 08:15:00,85391.21,85435.08,85379.3,6000
2025-03-01 08:16:00,85429.94,85434.19,85347.66,6000
2025-03-01 08:17:00,85408.85,85432.21,85394.06,6000
2025-03-01 08:18:00,85383.8,85414.26,85383.8,6000
2025-03-01 08:19:00,85281.07,85384.65,85275.96,6000
2025-03-01 08:20:00,85242.99,85288.75,85207.18,6000
2025-03-01 08:21:00,85255.49,85285.53,85237.58,6000
2025-03-01 08:22:00,85339.96,85339.96,85259.73,6000
2025-03-01 08:23:00,85359.2,85369.59,85322.53,6000
2025-03-01 08:24:00,85428.76,85460.42,85358.19,6000
2025-03-01 08:25:00,85365.58,85427.09,85365.58,6000
2025-03-01 08:26:00,85278.52,85365.58,85278.52,6000
2025-03-01 08:27:00,85289.9,85301.55,85231.76,6000
2025-03-01 08:28:00,85253.63,85284.9,85250.66,6000
2025-03-01 08:29:00,85243.4,85253.63,85243.4,6000
2025-03-01 08:30:00,85244.72,85262.58,85244.63,6000
2025-03-01 08:31:00,85022.63,85239.0,85022.63,6000
2025-03-01 08:32:00,85081.69,85091.89,84969.36,6000
2025-03-01 08:33:00,84977.35,85071.76,84977.35,6000
2025-03-01 08:34:00,84847.38,85035.72,84830.0,6000
2025-03-01 08:35:00,84940.08,84951.84,84849.63,6000
2025-03-01 08:36:00,85013.05,85049.26,84946.44,6000
2025-03-01 08:37:00,85010.5,85015.31,84905.68,6000
2025-03-01 08:38:00,84974.51,85029.07,84974.51,6000
2025-03-01 08:39:00,84987.24,85022.96,84962.04,6000
2025-03-01 08:40:00,85010.2,85017.89,84989.8,6000
2025-03-01 08:41:00,85004.11,85019.99,84983.0,6000
2025-03-01 08:42:00,85005.1,85028.17,84992.36,6000
2025-03-01 08:43:00,85002.56,85022.96,85000.3,6000
2025-03-01 08:44:00,85027.95,85038.19,85002.56,6000
2025-03-01 08:45:00,85064.67,85071.74,85027.95,6000
2025-03-01 08:46:00,85070.0,85079.06,85036.02,6000
2025-03-01 08:47:00,85020.4,85069.2,85016.24,6000
2025-03-01 08:48:00,85003.39,85025.51,84992.64,6000
2025-03-01 08:49:00,84981.67,85015.09,84967.14,6000
2025-03-01 08:50:00,84997.46,85007.65,84981.67,6000
2025-03-01 08:51:00,85007.65,85021.59,84994.33,6000
2025-03-01 08:52:00,84980.36,85010.2,84980.36,6000
2025-03-01 08:53:00,84984.71,84997.44,84980.36,6000
2025-03-01 08:54:00,85000.0,85011.34,84985.66,6000
2025-03-01 08:55:00,84990.09,85000.0,84946.46,6000
2025-03-01 08:56:00,84977.05,85005.39,84977.05,6000
2025-03-01 08:57:00,85006.33,85006.33,84956.94,6000
2025-03-01 08:58:00,85021.55,85056.14,85006.45,6000
2025-03-01 08:59:00,85051.33,85053.87,85020.71,6000
2025-03-01 09:00:00,85013.05,85051.05,85013.05,6000
2025-03-01 09:01:00,84985.0,85010.5,84980.36,6000
2025-03-01 09:02:00,84980.36,84980.36,84980.36,6000
2025-03-01 09:03:00,84957.03,84980.36,84956.13,6000
2025-03-01 09:04:00,84977.04,84977.04,84951.84,6000
2025-03-01 09:05:00,84959.49,84989.39,84959.49,6000
2025-03-01 09:06:00,84939.67,84977.33,84917.0,6000
2025-03-01 09:07:00,84951.02,84951.55,84928.9,6000
2025-03-01 09:08:00,84939.1,84987.25,84921.49,6000
2025-03-01 09:09:00,84954.39,84959.19,84939.1,6000
2025-03-01 09:10:00,84952.7,84966.63,84952.7,6000
2025-03-01 09:11:00,84965.46,84989.8,84936.55,6000
2025-03-01 09:12:00,84944.19,84964.95,84944.19,6000
2025-03-01 09:13:00,84944.16,84944.19,84944.16,6000
2025-03-01 09:14:00,84949.66,84953.9,84921.25,6000
2025-03-01 09:15:00,84958.66,84988.23,84949.66,6000
2025-03-01 09:16:00,84951.55,84961.74,84936.55,6000
2025-03-01 09:17:00,84943.17,84951.55,84941.64,6000
2025-03-01 09:18:00,84949.0,84949.0,84939.1,6000
2025-03-01 09:19:00,84938.8,84949.0,84919.05,6000
2025-03-01 09:20:00,84982.14,84982.14,84923.81,6000
2025-03-01 09:21:00,84956.94,84979.72,84946.74,6000
2025-03-01 09:22:00,84940.5,84955.22,84917.0,6000
2025-03-01 09:23:00,84971.94,84971.94,84939.09,6000
2025-03-01 09:24:00,84969.69,84997.15,84969.69,6000
2025-03-01 09:25:00,84974.49,84974.49,84954.39,6000
2025-03-01 09:26:00,84970.0,84974.5,84970.0,6000
2025-03-01 09:27:00,85003.16,85003.16,84972.24,6000
2025-03-01 09:28:00,84967.2,85003.16,84967.2,6000
2025-03-01 09:29:00,84966.86,84967.2,84966.86,6000
2025-03-01 09:30:00,84954.09,84966.86,84949.87,6000
2025-03-01 09:31:00,84949.91,84969.39,84942.53,6000
2025-03-01 09:32:00,84933.74,84948.31,84903.13,6000
2025-03-01 09:33:00,84916.16,84938.73,84916.16,6000
2025-03-01 09:34:00,84935.7,84952.09,84931.1,6000
2025-03-01 09:35:00,84926.55,84936.25,84926.55,6000
2025-03-01 09:36:00,84911.06,84969.99,84911.06,6000
2025-03-01 09:37:00,84804.1,84908.51,84804.1,6000
2025-03-01 09:38:00,84717.29,84803.32,84712.25,6000
2025-03-01 09:39:00,84745.16,84757.41,84719.85,6000
2025-03-01 09:40:00,84794.94,84794.94,84745.16,6000
2025-03-01 09:41:00,84796.29,84796.29,84735.41,6000
2025-03-01 09:42:00,84819.99,84819.99,84797.67,6000
2025-03-01 09:43:00,84813.98,84819.99,84801.0,6000
2025-03-01 09:44:00,84785.99,84813.98,84781.93,6000
2025-03-01 09:45:00,84796.18,84827.0,84755.48,6000
2025-03-01 09:46:00,84778.36,84792.28,84759.7,6000
2025-03-01 09:47:00,84834.63,84834.63,84782.51,6000
2025-03-01 09:48:00,84843.96,84843.96,84799.87,6000
2025-03-01 09:49:00,84811.72,84870.59,84801.8,6000
2025-03-01 09:50:00,84877.6,84877.64,84808.05,6000
2025-03-01 09:51:00,84874.22,84882.73,84867.49,6000
2025-03-01 09:52:00,84831.81,84872.59,84831.81,6000
2025-03-01 09:53:00,84829.26,84835.13,84814.45,6000
2025-03-01 09:54:00,84743.92,84829.26,84743.04,6000
2025-03-01 09:55:00,84748.6,84768.18,84747.51,6000
2025-03-01 09:56:00,84743.0,84755.46,84743.0,6000
2025-03-01 09:57:00,84711.12,84737.86,84711.12,6000
2025-03-01 09:58:00,84722.93,84729.61,84714.36,6000
2025-03-01 09:59:00,84699.47,84721.44,84687.82,6000
2025-03-01 10:00:00,84763.39,84765.49,84700.08,6000
2025-03-01 10:01:00,84818.62,84832.19,84765.79,6000
2025-03-01 10:02:00,84821.91,84851.51,84814.28,6000
2025-03-01 10:03:00,84884.41,84899.13,84821.91,6000
2025-03-01 10:04:00,84937.65,84951.51,84857.56,6000
2025-03-01 10:35:00,85247.78,85284.15,85233.48,6000
2025-03-01 10:36:00,85230.5,85257.96,85230.5,6000
2025-03-01 10:37:00,85208.61,85230.5,85204.6,6000
2025-03-01 10:38:00,85191.52,85208.61,85156.16,6000
2025-03-01 10:39:00,85161.6,85181.29,85161.6,6000
2025-03-01 10:40:00,85114.85,85158.69,85111.36,6000
2025-03-01 10:41:00,85087.6,85154.17,85083.82,6000
2025-03-01 10:42:00,85032.57,85093.09,85022.91,6000
2025-03-01 10:43:00,85045.91,85048.47,85008.0,6000
2025-03-01 10:44:00,85053.06,85073.99,85030.91,6000
2025-03-01 10:45:00,85049.75,85088.67,85039.84,6000
2025-03-01 10:46:00,84984.04,85049.75,84984.04,6000
2025-03-01 10:47:00,85022.95,85022.95,84975.07,6000
2025-03-01 10:48:00,85049.75,85049.75,85004.92,6000
2025-03-01 10:49:00,85121.13,85126.13,85049.75,6000
2025-03-01 10:50:00,85178.73,85178.73,85125.07,6000
2025-03-01 10:51:00,85191.81,85265.35,85180.16,6000
2025-03-01 10:52:00,85237.55,85237.55,85194.08,6000
2025-03-01 10:53:00,85232.43,85247.78,85217.68,6000
2025-03-01 10:54:00,85211.02,85232.42,85211.02,6000
2025-03-01 10:55:00,85268.53,85268.53,85211.86,6000
2025-03-01 10:56:00,85278.77,85278.77,85257.12,6000
2025-03-01 10:57:00,85304.82,85306.64,85274.8,6000
2025-03-01 10:58:00,85305.66,85305.66,85304.82,6000
2025-03-01 10:59:00,85281.34,85311.76,85281.34,6000
2025-03-01 11:00:00,85250.83,85285.6,85250.83,6000
2025-03-01 11:01:00,85270.81,85270.81,85245.23,6000
2025-03-01 11:02:00,85278.78,85303.16,85271.1,6000
2025-03-01 11:03:00,85243.4,85278.78,85243.4,6000
2025-03-01 11:04:00,85229.44,85244.24,85229.44,6000
2025-03-01 11:05:00,85244.93,85244.94,85229.44,6000
2025-03-01 11:06:00,85278.78,85293.53,85244.93,6000
2025-03-01 11:07:00,85288.72,85288.72,85271.1,6000
2025-03-01 11:08:00,85298.22,85298.22,85288.72,6000
2025-03-01 11:09:00,85324.57,85343.53,85298.22,6000
2025-03-01 11:10:00,85391.98,85391.98,85321.65,6000
2025-03-01 11:11:00,85386.76,85409.1,85386.76,6000
2025-03-01 11:12:00,85360.43,85386.33,85345.06,6000
2025-03-01 11:13:00,85322.3,85358.15,85314.61,6000
2025-03-01 11:14:00,85323.67,85326.99,85318.89,6000
2025-03-01 11:15:00,85340.21,85350.17,85317.79,6000
2025-03-01 11:16:00,85368.1,85368.1,85345.05,6000
2025-03-01 11:17:00,85388.62,85398.56,85363.27,6000
2025-03-01 11:18:00,85417.09,85450.13,85366.31,6000
2025-03-01 11:19:00,85457.83,85460.95,85409.4,6000
2025-03-01 11:20:00,85461.38,85461.38,85457.83,6000
2025-03-01 11:21:00,85406.84,85467.27,85406.84,6000
2025-03-01 11:22:00,85399.15,85416.29,85399.15,6000
2025-03-01 11:23:00,85401.71,85414.23,85394.84,6000
2025-03-01 11:24:00,85386.14,85399.15,85347.9,6000
2025-03-01 11:25:00,85414.23,85414.23,85355.59,6000
2025-03-01 11:26:00,85404.27,85450.12,85404.27,6000
2025-03-01 11:27:00,85462.95,85462.95,85378.73,6000
2025-03-01 11:28:00,85445.29,85462.11,85430.22,6000
2025-03-01 11:29:00,85424.78,85468.83,85424.78,6000
2025-03-01 11:30:00,85396.58,85440.89,85396.58,6000
2025-03-01 11:31:00,85362.43,85400.47,85362.43,6000
2025-03-01 11:32:00,85383.49,85396.15,85370.42,6000
2025-03-01 11:33:00,85322.29,85383.49,85322.29,6000
2025-03-01 11:34:00,85329.68,85339.93,85304.37,6000
2025-03-01 11:35:00,85317.17,85337.37,85306.65,6000
2025-03-01 11:36:00,85283.61,85324.56,85283.61,6000
2025-03-01 11:37:00,85278.48,85281.03,85253.18,6000
2025-03-01 11:38:00,85319.73,85339.69,85281.04,6000
2025-03-01 11:39:00,85296.4,85319.73,85296.4,6000
2025-03-01 11:40:00,85245.51,85309.2,85245.51,6000
2025-03-01 11:41:00,85222.64,85245.0,85222.64,6000
2025-03-01 11:42:00,85204.59,85234.98,85204.59,6000
2025-03-01 11:43:00,85179.86,85204.59,85179.02,6000
2025-03-01 11:44:00,85160.83,85179.86,85156.96,6000
2025-03-01 11:45:00,85140.68,85161.12,85140.68,6000
2025-03-01 11:46:00,85100.72,85142.35,85100.72,6000
2025-03-01 11:47:00,85094.41,85100.72,85085.29,6000
2025-03-01 11:48:00,85170.79,85170.79,85091.87,6000
2025-03-01 11:49:00,85203.72,85203.72,85160.85,6000
2025-03-01 11:50:00,85275.92,85275.92,85203.91,6000
2025-03-01 11:51:00,85284.36,85301.51,85276.21,6000
2025-03-01 11:52:00,85268.52,85284.36,85253.22,6000
2025-03-01 11:53:00,85309.19,85309.19,85269.26,6000
2025-03-01 11:54:00,85301.8,85309.19,85288.75,6000
2025-03-01 11:55:00,85296.4,85301.8,85281.33,6000
2025-03-01 11:56:00,85300.65,85300.65,85296.54,6000
2025-03-01 11:57:00,85324.57,85329.54,85300.65,6000
2025-03-01 11:58:00,85310.69,85324.57,85297.5,6000
2025-03-01 11:59:00,85350.46,85367.12,85306.93,6000
2025-03-01 12:00:00,85369.98,85403.97,85350.46,6000
2025-03-01 12:01:00,85327.99,85373.22,85327.99,6000
2025-03-01 12:02:00,85268.64,85327.99,85268.64,6000
2025-03-01 12:03:00,85217.37,85265.97,85217.37,6000
2025-03-01 12:04:00,85135.57,85208.23,85135.29,6000
2025-03-01 12:05:00,85070.0,85178.49,85070.0,6000
2025-03-01 12:06:00,85094.41,85109.49,85053.57,6000
2025-03-01 12:07:00,85157.62,85157.62,85095.25,6000
2025-03-01 12:08:00,85127.06,85160.09,85127.06,6000
2025-03-01 12:09:00,85086.76,85127.06,85063.78,6000
2025-03-01 12:10:00,85094.41,85094.41,85084.48,6000
2025-03-01 12:11:00,85043.35,85094.42,85035.7,6000
2025-03-01 12:12:00,85086.75,85086.75,85043.35,6000
2025-03-01 12:13:00,85127.61,85135.28,85072.82,6000
2025-03-01 12:14:00,85171.06,85171.06,85127.61,6000
2025-03-01 12:15:00,85135.29,85194.06,85135.29,6000
2025-03-01 12:16:00,85125.4,85133.64,85099.83,6000
2025-03-01 12:17:00,85099.8,85128.13,85098.96,6000
2025-03-01 12:18:00,85077.84,85114.26,85077.68,6000
2025-03-01 12:19:00,85055.14,85078.68,85032.54,6000
2025-03-01 12:20:00,85044.19,85073.98,85044.19,6000
2025-03-01 12:21:00,85049.6,85106.73,85044.61,6000
2025-03-01 12:22:00,84972.4,85049.6,84852.16,6000
2025-03-01 12:23:00,84991.95,84997.06,84883.17,6000
2025-03-01 12:24:00,85057.51,85057.51,84982.64,6000
2025-03-01 12:25:00,85092.14,85109.73,85057.51,6000
2025-03-01 12:26:00,85199.42,85200.26,85094.55,6000
2025-03-01 12:27:00,85219.63,85255.73,85199.42,6000
2025-03-01 12:28:00,85303.95,85317.81,85214.8,6000
2025-03-01 12:29:00,85260.84,85303.92,85260.84,6000
2025-03-01 12:30:00,85186.38,85260.84,85145.81,6000
2025-03-01 12:31:00,85168.49,85201.72,85140.39,6000
2025-03-01 12:32:00,85140.38,85213.59,85109.73,6000
2025-03-01 12:33:00,85154.87,85155.71,85092.13,6000
2025-03-01 12:34:00,85115.12,85153.16,85090.04,6000
2025-03-01 12:35:00,85122.49,85142.35,85101.17,6000
2025-03-01 12:36:00,85037.94,85140.38,85037.94,6000
2025-03-01 12:37:00,85019.53,85035.68,84998.42,6000
2025-03-01 12:38:00,85013.14,85018.1,85001.17,6000
2025-03-01 12:39:00,85019.29,85019.29,84984.94,6000
2025-03-01 12:40:00,84960.46,85018.45,84958.6,6000
2025-03-01 12:41:00,84958.7,84977.0,84943.18,6000
2025-03-01 12:42:00,84979.83,84984.5,84959.44,6000
2025-03-01 12:43:00,85015.26,85015.26,84951.79,6000
2025-03-01 12:44:00,85025.76,85033.23,85015.25,6000
2025-03-01 12:45:00,85036.53,85066.31,85028.65,6000
2025-03-01 12:46:00,84964.25,85037.74,84956.62,6000
2025-03-01 12:47:00,85007.61,85007.61,84953.16,6000
2025-03-01 12:48:00,85005.35,85050.99,85005.35,6000
2025-03-01 12:49:00,84954.34,85000.39,84910.6,6000
2025-03-01 12:50:00,84946.42,84959.15,84936.5,6000
2025-03-01 12:51:00,84881.43,84956.39,84881.43,6000
2025-03-01 12:52:00,84914.88,84914.88,84870.0,6000
2025-03-01 12:53:00,84915.44,84923.74,84895.81,6000
2025-03-01 12:54:00,84872.8,84919.65,84872.8,6000
2025-03-01 12:55:00,84849.59,84890.62,84820.33,6000
2025-03-01 12:56:00,84758.4,84849.59,84758.4,6000
2025-03-01 12:57:00,84782.66,84838.39,84762.63,6000
2025-03-01 12:58:00,84785.19,84785.19,84784.83,6000
2025-03-01 12:59:00,84854.69,84880.15,84785.19,6000
